timestamp,rtt_ms,jitter_ms,packet_loss
2026-06-10T10:00:47.900Z,90.68,20.11,0.0286
2026-06-10T10:00:48.000Z,90.68,20.11,0.0238
2026-06-10T10:00:48.100Z,90.65,20.1,0.0205
2026-06-10T10:00:48.200Z,90.57,20.08,0.0211
2026-06-10T10:00:48.300Z,90.47,20.05,0.0471
2026-06-10T10:00:48.400Z,90.32,20.01,0.0166
2026-06-10T10:00:48.500Z,90.14,19.96,0.0495
2026-06-10T10:00:48.600Z,89.93,19.9,0.0231
2026-06-10T10:00:48.700Z,89.68,19.83,0.0135
2026-06-10T10:00:48.800Z,89.39,19.76,0.0199
2026-06-10T10:00:48.900Z,89.07,19.67,0.0123
2026-06-10T10:00:49.000Z,88.71,19.57,0.0416
2026-06-10T10:00:49.100Z,88.32,19.47,0.0305
2026-06-10T10:00:49.200Z,87.89,19.35,0.0235
2026-06-10T10:00:49.300Z,87.42,19.22,0.0365
2026-06-10T10:00:49.400Z,86.92,19.09,0.0352
2026-06-10T10:00:49.500Z,86.39,18.94,0.0476
2026-06-10T10:00:49.600Z,85.82,18.79,0.0485
2026-06-10T10:00:49.700Z,85.21,18.63,0.0372
2026-06-10T10:00:49.800Z,84.57,18.45,0.0427
2026-06-10T10:00:49.900Z,83.89,18.27,0.0417
2026-06-10T10:00:50.000Z,83.18,18.08,0.0297
2026-06-10T10:00:50.100Z,82.44,17.87,0.0382
2026-06-10T10:00:50.200Z,81.66,17.66,0.0131
2026-06-10T10:00:50.300Z,80.84,17.44,0.0403
2026-06-10T10:00:50.400Z,79.99,17.21,0.0485
2026-06-10T10:00:50.500Z,79.11,16.97,0.0134
2026-06-10T10:00:50.600Z,78.19,16.72,0.0434
2026-06-10T10:00:50.700Z,77.24,16.46,0.0473
2026-06-10T10:00:50.800Z,76.25,16.2,0.019
2026-06-10T10:00:50.900Z,75.23,15.92,0.031
2026-06-10T10:00:51.000Z,74.17,15.63,0.0471
2026-06-10T10:00:51.100Z,73.08,15.34,0.0484
2026-06-10T10:00:51.200Z,71.95,15.03,0.0151
2026-06-10T10:00:51.300Z,70.79,14.72,0.024
2026-06-10T10:00:51.400Z,69.59,14.39,0.0379
2026-06-10T10:00:51.500Z,68.36,14.06,0.0189
2026-06-10T10:00:51.600Z,67.09,13.72,0.023
2026-06-10T10:00:51.700Z,65.79,13.36,0.0109
2026-06-10T10:00:51.800Z,64.45,13.0,0.0161
2026-06-10T10:00:51.900Z,63.07,12.63,0.0325
2026-06-10T10:00:52.000Z,61.66,12.24,0.0361
2026-06-10T10:00:52.100Z,60.21,11.85,0.036
2026-06-10T10:00:52.200Z,58.72,11.45,0.0411
2026-06-10T10:00:52.300Z,57.19,11.03,0.0266
2026-06-10T10:00:52.400Z,55.62,10.61,0.0209
2026-06-10T10:00:52.500Z,54.0,10.17,0.0106
2026-06-10T10:00:52.600Z,52.35,9.72,0.0183
2026-06-10T10:00:52.700Z,50.64,9.26,0.0225
2026-06-10T10:00:52.800Z,48.89,8.78,0.0171
2026-06-10T10:00:52.900Z,47.08,8.29,0.0108
2026-06-10T10:00:53.000Z,45.21,7.79,0.0
2026-06-10T10:00:53.100Z,43.28,7.27,0.0
2026-06-10T10:00:53.200Z,41.28,6.72,0.0
2026-06-10T10:00:53.300Z,39.19,6.16,0.0
2026-06-10T10:00:53.400Z,37.01,5.57,0.0
2026-06-10T10:00:53.500Z,34.71,4.94,0.0
2026-06-10T10:00:53.600Z,32.25,4.28,0.0
2026-06-10T10:00:53.700Z,29.56,3.55,0.0
2026-06-10T10:00:53.800Z,26.5,2.72,0.0
2026-06-10T10:00:53.900Z,22.0,1.5,0.0
2026-06-10T10:00:54.000Z,18.25,2.72,0.0
2026-06-10T10:00:54.100Z,21.7,3.46,0.0
2026-06-10T10:00:54.200Z,25.99,0.35,0.0
2026-06-10T10:00:54.300Z,24.28,2.67,0.0
2026-06-10T10:00:54.400Z,23.99,0.44,0.0
2026-06-10T10:00:54.500Z,24.36,2.15,0.0
2026-06-10T10:00:54.600Z,25.81,2.7,0.0
2026-06-10T10:00:54.700Z,20.97,1.39,0.0
2026-06-10T10:00:54.800Z,27.83,0.24,0.0
2026-06-10T10:00:54.900Z,27.65,2.16,0.0
2026-06-10T10:00:55.000Z,26.54,3.47,0.0
2026-06-10T10:00:55.100Z,27.23,1.05,0.0
2026-06-10T10:00:55.200Z,26.19,0.83,0.0
2026-06-10T10:00:55.300Z,33.14,0.61,0.0
2026-06-10T10:00:55.400Z,24.65,2.03,0.0
2026-06-10T10:00:55.500Z,23.77,2.17,0.0
2026-06-10T10:00:55.600Z,86.84,9.41,0.0
2026-06-10T10:00:55.700Z,20.87,2.69,0.0
2026-06-10T10:00:55.800Z,20.02,3.15,0.0
2026-06-10T10:00:55.900Z,21.44,2.86,0.0
2026-06-10T10:00:56.000Z,24.72,1.02,0.0
2026-06-10T10:00:56.100Z,26.34,2.03,0.0
2026-06-10T10:00:56.200Z,25.2,1.18,0.0
2026-06-10T10:00:56.300Z,21.94,1.29,0.0
2026-06-10T10:00:56.400Z,28.6,3.28,0.0
2026-06-10T10:00:56.500Z,27.96,2.45,0.0
2026-06-10T10:00:56.600Z,24.36,3.42,0.0
2026-06-10T10:00:56.700Z,22.39,1.58,0.0
2026-06-10T10:00:56.800Z,27.19,1.97,0.0
2026-06-10T10:00:56.900Z,25.75,1.81,0.0
2026-06-10T10:00:57.000Z,19.21,0.55,0.0
2026-06-10T10:00:57.100Z,24.73,0.98,0.0
2026-06-10T10:00:57.200Z,26.05,1.94,0.0
2026-06-10T10:00:57.300Z,21.4,0.42,0.0
2026-06-10T10:00:57.400Z,25.76,3.27,0.0
2026-06-10T10:00:57.500Z,19.18,0.61,0.0
2026-06-10T10:00:57.600Z,30.34,0.85,0.0
2026-06-10T10:00:57.700Z,29.99,2.73,0.0
2026-06-10T10:00:57.800Z,23.99,0.52,0.0
2026-06-10T10:00:57.900Z,26.45,3.17,0.0
2026-06-10T10:00:58.000Z,15.36,2.59,0.0
2026-06-10T10:00:58.100Z,20.37,0.43,0.0
2026-06-10T10:00:58.200Z,23.82,2.48,0.0
2026-06-10T10:00:58.300Z,20.71,2.28,0.0
2026-06-10T10:00:58.400Z,27.86,2.7,0.0
2026-06-10T10:00:58.500Z,32.99,2.93,0.0
2026-06-10T10:00:58.600Z,20.29,2.57,0.0
2026-06-10T10:00:58.700Z,21.65,2.13,0.0
2026-06-10T10:00:58.800Z,25.94,1.26,0.0
2026-06-10T10:00:58.900Z,31.44,2.5,0.0
2026-06-10T10:00:59.000Z,20.11,3.36,0.0
2026-06-10T10:00:59.100Z,26.0,2.14,0.0
2026-06-10T10:00:59.200Z,32.29,2.39,0.0
2026-06-10T10:00:59.300Z,18.39,1.64,0.0
2026-06-10T10:00:59.400Z,19.88,2.7,0.0
2026-06-10T10:00:59.500Z,23.31,3.49,0.0
2026-06-10T10:00:59.600Z,22.92,0.73,0.0
2026-06-10T10:00:59.700Z,28.25,0.87,0.0
2026-06-10T10:00:59.800Z,25.97,1.98,0.0
2026-06-10T10:00:59.900Z,17.9,1.79,0.0
2026-06-10T10:01:00.000Z,27.06,2.09,0.0
2026-06-10T10:01:00.100Z,22.69,0.36,0.0
2026-06-10T10:01:00.200Z,30.1,1.53,0.0
2026-06-10T10:01:00.300Z,22.49,2.12,0.0
2026-06-10T10:01:00.400Z,22.45,2.13,0.0
2026-06-10T10:01:00.500Z,27.16,2.37,0.0
2026-06-10T10:01:00.600Z,28.05,2.58,0.0
2026-06-10T10:01:00.700Z,26.79,2.32,0.0
2026-06-10T10:01:00.800Z,18.26,2.81,0.0
2026-06-10T10:01:00.900Z,27.15,2.26,0.0
2026-06-10T10:01:01.000Z,20.86,1.97,0.0
2026-06-10T10:01:01.100Z,25.94,2.2,0.0
2026-06-10T10:01:01.200Z,19.31,0.53,0.0
2026-06-10T10:01:01.300Z,26.79,1.1,0.0
2026-06-10T10:01:01.400Z,21.77,1.94,0.0
2026-06-10T10:01:01.500Z,19.87,3.08,0.0
2026-06-10T10:01:01.600Z,27.86,2.44,0.0
2026-06-10T10:01:01.700Z,25.97,0.5,0.0
2026-06-10T10:01:01.800Z,22.54,2.15,0.0
2026-06-10T10:01:01.900Z,30.8,0.93,0.0
2026-06-10T10:01:02.000Z,23.24,2.62,0.0
2026-06-10T10:01:02.100Z,25.13,2.93,0.0
2026-06-10T10:01:02.200Z,26.08,2.16,0.0
2026-06-10T10:01:02.300Z,22.52,2.15,0.0
2026-06-10T10:01:02.400Z,26.88,1.32,0.0
2026-06-10T10:01:02.500Z,91.85,8.77,0.0
2026-06-10T10:01:02.600Z,23.35,3.05,0.0
2026-06-10T10:01:02.700Z,30.45,2.59,0.0
2026-06-10T10:01:02.800Z,20.84,1.92,0.0
2026-06-10T10:01:02.900Z,15.35,1.42,0.0
2026-06-10T10:01:03.000Z,31.44,0.37,0.0
2026-06-10T10:01:03.100Z,35.2,0.67,0.0
2026-06-10T10:01:03.200Z,23.38,0.84,0.0
2026-06-10T10:01:03.300Z,17.25,1.43,0.0
2026-06-10T10:01:03.400Z,23.76,3.32,0.0
2026-06-10T10:01:03.500Z,23.86,1.87,0.0
2026-06-10T10:01:03.600Z,24.24,0.97,0.0
2026-06-10T10:01:03.700Z,20.55,0.55,0.0
2026-06-10T10:01:03.800Z,27.32,1.32,0.0
2026-06-10T10:01:03.900Z,27.1,2.89,0.0
2026-06-10T10:01:04.000Z,19.02,1.47,0.0
2026-06-10T10:01:04.100Z,27.8,2.75,0.0
2026-06-10T10:01:04.200Z,33.21,2.85,0.0
2026-06-10T10:01:04.300Z,25.69,0.57,0.0
2026-06-10T10:01:04.400Z,23.65,2.21,0.0
2026-06-10T10:01:04.500Z,24.43,3.37,0.0
2026-06-10T10:01:04.600Z,27.46,1.53,0.0
2026-06-10T10:01:04.700Z,18.08,0.37,0.0
2026-06-10T10:01:04.800Z,25.66,3.25,0.0
2026-06-10T10:01:04.900Z,23.44,3.12,0.0
2026-06-10T10:01:05.000Z,32.39,1.92,0.0
2026-06-10T10:01:05.100Z,24.3,2.02,0.0
2026-06-10T10:01:05.200Z,31.67,0.9,0.0
2026-06-10T10:01:05.300Z,20.59,2.9,0.0
2026-06-10T10:01:05.400Z,27.35,1.85,0.0
2026-06-10T10:01:05.500Z,26.28,0.31,0.0
2026-06-10T10:01:05.600Z,21.52,2.45,0.0
2026-06-10T10:01:05.700Z,25.71,3.34,0.0
2026-06-10T10:01:05.800Z,29.85,2.94,0.0
2026-06-10T10:01:05.900Z,23.7,1.11,0.0
2026-06-10T10:01:06.000Z,18.23,0.38,0.0
2026-06-10T10:01:06.100Z,24.93,3.3,0.0
2026-06-10T10:01:06.200Z,21.39,3.29,0.0
2026-06-10T10:01:06.300Z,23.63,1.96,0.0
2026-06-10T10:01:06.400Z,24.67,2.32,0.0
2026-06-10T10:01:06.500Z,18.18,1.73,0.0
2026-06-10T10:01:06.600Z,18.54,1.59,0.0
2026-06-10T10:01:06.700Z,26.93,0.59,0.0
2026-06-10T10:01:06.800Z,22.91,0.52,0.0
2026-06-10T10:01:06.900Z,14.74,0.97,0.0
2026-06-10T10:01:07.000Z,28.14,2.96,0.0
2026-06-10T10:01:07.100Z,26.09,0.68,0.0
2026-06-10T10:01:07.200Z,22.14,0.95,0.0
2026-06-10T10:01:07.300Z,19.73,2.01,0.0
2026-06-10T10:01:07.400Z,28.34,0.91,0.0
2026-06-10T10:01:07.500Z,26.4,0.74,0.0
2026-06-10T10:01:07.600Z,34.53,2.06,0.0
2026-06-10T10:01:07.700Z,26.68,1.41,0.0
2026-06-10T10:01:07.800Z,26.55,2.27,0.0
2026-06-10T10:01:07.900Z,24.33,3.21,0.0
2026-06-10T10:01:08.000Z,28.27,0.7,0.0
2026-06-10T10:01:08.100Z,27.5,3.21,0.0
2026-06-10T10:01:08.200Z,30.01,3.18,0.0
2026-06-10T10:01:08.300Z,22.91,2.94,0.0
2026-06-10T10:01:08.400Z,23.26,2.28,0.0
2026-06-10T10:01:08.500Z,23.08,2.25,0.0
2026-06-10T10:01:08.600Z,28.16,2.31,0.0
2026-06-10T10:01:08.700Z,30.99,2.48,0.0
2026-06-10T10:01:08.800Z,23.16,0.25,0.0
2026-06-10T10:01:08.900Z,23.3,3.36,0.0
2026-06-10T10:01:09.000Z,26.26,2.13,0.0
2026-06-10T10:01:09.100Z,24.02,2.78,0.0
2026-06-10T10:01:09.200Z,28.81,1.45,0.0
2026-06-10T10:01:09.300Z,15.99,0.24,0.0
2026-06-10T10:01:09.400Z,21.69,1.88,0.0
2026-06-10T10:01:09.500Z,21.87,1.87,0.0
2026-06-10T10:01:09.600Z,96.94,8.4,0.0105
2026-06-10T10:01:09.700Z,21.15,1.32,0.0
2026-06-10T10:01:09.800Z,21.34,1.02,0.0
2026-06-10T10:01:09.900Z,24.2,1.94,0.0
2026-06-10T10:01:10.000Z,29.45,1.44,0.0
2026-06-10T10:01:10.100Z,24.02,3.4,0.0
2026-06-10T10:01:10.200Z,20.88,0.77,0.0
2026-06-10T10:01:10.300Z,24.77,1.25,0.0
2026-06-10T10:01:10.400Z,29.2,1.17,0.0
2026-06-10T10:01:10.500Z,21.1,1.99,0.0
2026-06-10T10:01:10.600Z,21.36,1.85,0.0
2026-06-10T10:01:10.700Z,27.23,2.32,0.0
2026-06-10T10:01:10.800Z,24.11,3.34,0.0
2026-06-10T10:01:10.900Z,27.59,1.14,0.0
2026-06-10T10:01:11.000Z,24.95,2.49,0.0
2026-06-10T10:01:11.100Z,27.81,0.28,0.0
2026-06-10T10:01:11.200Z,20.86,1.07,0.0
2026-06-10T10:01:11.300Z,24.95,1.73,0.0
2026-06-10T10:01:11.400Z,24.16,0.3,0.0
2026-06-10T10:01:11.500Z,20.14,2.24,0.0
2026-06-10T10:01:11.600Z,18.75,2.44,0.0
2026-06-10T10:01:11.700Z,27.74,2.66,0.0
2026-06-10T10:01:11.800Z,23.6,1.9,0.0
2026-06-10T10:01:11.900Z,20.91,2.19,0.0
2026-06-10T10:01:12.000Z,24.62,1.51,0.0
2026-06-10T10:01:12.100Z,29.51,0.34,0.0
2026-06-10T10:01:12.200Z,15.88,0.53,0.0
2026-06-10T10:01:12.300Z,19.01,2.36,0.0
2026-06-10T10:01:12.400Z,21.31,3.49,0.0
2026-06-10T10:01:12.500Z,30.84,0.25,0.0
2026-06-10T10:01:12.600Z,26.13,2.04,0.0
2026-06-10T10:01:12.700Z,28.07,2.68,0.0
2026-06-10T10:01:12.800Z,20.44,2.93,0.0
2026-06-10T10:01:12.900Z,20.52,2.0,0.0
2026-06-10T10:01:13.000Z,26.79,2.25,0.0
2026-06-10T10:01:13.100Z,25.23,2.5,0.0
2026-06-10T10:01:13.200Z,27.19,3.03,0.0
2026-06-10T10:01:13.300Z,24.25,0.6,0.0
2026-06-10T10:01:13.400Z,26.11,3.26,0.0
2026-06-10T10:01:13.500Z,25.63,0.29,0.0
2026-06-10T10:01:13.600Z,28.11,2.96,0.0
2026-06-10T10:01:13.700Z,28.23,0.45,0.0
2026-06-10T10:01:13.800Z,18.52,0.84,0.0
2026-06-10T10:01:13.900Z,16.01,0.21,0.0
2026-06-10T10:01:14.000Z,29.01,1.67,0.0
2026-06-10T10:01:14.100Z,29.75,1.3,0.0
2026-06-10T10:01:14.200Z,20.92,0.75,0.0
2026-06-10T10:01:14.300Z,17.56,1.69,0.0
2026-06-10T10:01:14.400Z,25.4,1.53,0.0
2026-06-10T10:01:14.500Z,28.72,2.73,0.0
2026-06-10T10:01:14.600Z,32.19,3.15,0.0
2026-06-10T10:01:14.700Z,27.07,2.35,0.0
2026-06-10T10:01:14.800Z,23.51,0.61,0.0
2026-06-10T10:01:14.900Z,21.43,1.17,0.0
2026-06-10T10:01:15.000Z,25.05,3.21,0.0
2026-06-10T10:01:15.100Z,23.8,0.49,0.0
2026-06-10T10:01:15.200Z,20.94,1.54,0.0
2026-06-10T10:01:15.300Z,33.2,3.31,0.0
2026-06-10T10:01:15.400Z,32.14,3.34,0.0
2026-06-10T10:01:15.500Z,29.54,1.56,0.0
2026-06-10T10:01:15.600Z,21.32,2.4,0.0
2026-06-10T10:01:15.700Z,28.42,1.71,0.0
2026-06-10T10:01:15.800Z,27.56,2.69,0.0
2026-06-10T10:01:15.900Z,26.77,0.3,0.0
2026-06-10T10:01:16.000Z,30.0,0.68,0.0
2026-06-10T10:01:16.100Z,27.54,2.23,0.0
2026-06-10T10:01:16.200Z,27.96,0.97,0.0
2026-06-10T10:01:16.300Z,27.55,2.4,0.0
2026-06-10T10:01:16.400Z,26.36,1.36,0.0
2026-06-10T10:01:16.500Z,17.87,3.13,0.0
2026-06-10T10:01:16.600Z,25.33,2.9,0.0
2026-06-10T10:01:16.700Z,22.78,1.83,0.0
2026-06-10T10:01:16.800Z,19.88,2.75,0.0
2026-06-10T10:01:16.900Z,31.73,1.09,0.0
2026-06-10T10:01:17.000Z,107.18,7.92,0.0
2026-06-10T10:01:17.100Z,30.44,0.85,0.0
2026-06-10T10:01:17.200Z,26.02,3.04,0.0
2026-06-10T10:01:17.300Z,30.4,2.92,0.0
2026-06-10T10:01:17.400Z,25.05,3.18,0.0
2026-06-10T10:01:17.500Z,25.81,3.1,0.0
2026-06-10T10:01:17.600Z,20.63,3.37,0.0
2026-06-10T10:01:17.700Z,26.59,0.95,0.0
2026-06-10T10:01:17.800Z,25.24,3.28,0.0
2026-06-10T10:01:17.900Z,19.79,2.09,0.0
2026-06-10T10:01:18.000Z,24.8,1.59,0.0
2026-06-10T10:01:18.100Z,24.68,2.05,0.0
2026-06-10T10:01:18.200Z,32.19,1.33,0.0
2026-06-10T10:01:18.300Z,28.58,1.15,0.0
2026-06-10T10:01:18.400Z,25.05,1.0,0.0
2026-06-10T10:01:18.500Z,26.0,0.47,0.0
2026-06-10T10:01:18.600Z,25.18,1.84,0.0
2026-06-10T10:01:18.700Z,24.19,3.13,0.0
2026-06-10T10:01:18.800Z,20.67,2.28,0.0
2026-06-10T10:01:18.900Z,24.4,1.92,0.0
2026-06-10T10:01:19.000Z,22.02,1.61,0.0
2026-06-10T10:01:19.100Z,20.0,1.73,0.0
2026-06-10T10:01:19.200Z,27.04,0.89,0.0
2026-06-10T10:01:19.300Z,26.57,2.92,0.0
2026-06-10T10:01:19.400Z,17.85,0.85,0.0
2026-06-10T10:01:19.500Z,24.51,2.56,0.0
2026-06-10T10:01:19.600Z,28.98,2.71,0.0
2026-06-10T10:01:19.700Z,29.24,2.1,0.0
2026-06-10T10:01:19.800Z,29.1,3.05,0.0
2026-06-10T10:01:19.900Z,25.16,1.16,0.0
2026-06-10T10:01:20.000Z,21.62,3.11,0.0
2026-06-10T10:01:20.100Z,20.67,2.61,0.0
2026-06-10T10:01:20.200Z,26.38,2.84,0.0
2026-06-10T10:01:20.300Z,26.52,2.39,0.0
2026-06-10T10:01:20.400Z,30.15,2.99,0.0
2026-06-10T10:01:20.500Z,29.4,3.48,0.0
2026-06-10T10:01:20.600Z,24.47,1.59,0.0
2026-06-10T10:01:20.700Z,20.02,2.89,0.0
2026-06-10T10:01:20.800Z,23.72,2.66,0.0
2026-06-10T10:01:20.900Z,25.87,1.69,0.0
2026-06-10T10:01:21.000Z,24.19,3.26,0.0
2026-06-10T10:01:21.100Z,22.69,1.5,0.0
2026-06-10T10:01:21.200Z,26.01,2.07,0.0
2026-06-10T10:01:21.300Z,22.98,0.55,0.0
2026-06-10T10:01:21.400Z,22.49,0.95,0.0
2026-06-10T10:01:21.500Z,26.25,2.97,0.0
2026-06-10T10:01:21.600Z,23.39,1.51,0.0
2026-06-10T10:01:21.700Z,25.98,1.5,0.0
2026-06-10T10:01:21.800Z,26.09,1.01,0.0
2026-06-10T10:01:21.900Z,20.44,1.82,0.0
2026-06-10T10:01:22.000Z,23.08,2.86,0.0
2026-06-10T10:01:22.100Z,30.75,3.15,0.0
2026-06-10T10:01:22.200Z,20.35,0.43,0.0
2026-06-10T10:01:22.300Z,16.53,2.1,0.0
2026-06-10T10:01:22.400Z,17.55,1.74,0.0
2026-06-10T10:01:22.500Z,25.12,2.23,0.0
2026-06-10T10:01:22.600Z,25.12,1.68,0.0
2026-06-10T10:01:22.700Z,24.53,1.52,0.0
2026-06-10T10:01:22.800Z,29.86,1.76,0.0
2026-06-10T10:01:22.900Z,14.31,2.12,0.0
2026-06-10T10:01:23.000Z,26.58,1.85,0.0
2026-06-10T10:01:23.100Z,31.25,1.76,0.0
2026-06-10T10:01:23.200Z,20.49,2.9,0.0
2026-06-10T10:01:23.300Z,23.48,2.66,0.0
2026-06-10T10:01:23.400Z,21.99,1.33,0.0
2026-06-10T10:01:23.500Z,21.42,2.84,0.0
2026-06-10T10:01:23.600Z,23.69,3.02,0.0
2026-06-10T10:01:23.700Z,30.71,0.71,0.0
2026-06-10T10:01:23.800Z,32.35,2.12,0.0
2026-06-10T10:01:23.900Z,23.66,1.14,0.0
2026-06-10T10:01:24.000Z,32.62,2.64,0.0
2026-06-10T10:01:24.100Z,25.14,0.99,0.0
2026-06-10T10:01:24.200Z,32.01,2.42,0.0
2026-06-10T10:01:24.300Z,24.63,1.04,0.0
2026-06-10T10:01:24.400Z,25.52,1.89,0.0
2026-06-10T10:01:24.500Z,26.46,3.33,0.0
2026-06-10T10:01:24.600Z,37.72,1.46,0.0
2026-06-10T10:01:24.700Z,28.41,3.09,0.0
2026-06-10T10:01:24.800Z,22.17,3.46,0.0
2026-06-10T10:01:24.900Z,28.88,3.09,0.0
2026-06-10T10:01:25.000Z,23.55,0.75,0.0
2026-06-10T10:01:25.100Z,23.04,2.9,0.0
2026-06-10T10:01:25.200Z,28.63,0.31,0.0
2026-06-10T10:01:25.300Z,25.12,1.5,0.0
2026-06-10T10:01:25.400Z,26.11,3.07,0.0
2026-06-10T10:01:25.500Z,25.06,2.47,0.0
2026-06-10T10:01:25.600Z,26.35,1.96,0.0
2026-06-10T10:01:25.700Z,26.7,1.48,0.0
2026-06-10T10:01:25.800Z,17.25,2.88,0.0
2026-06-10T10:01:25.900Z,27.67,2.54,0.0
2026-06-10T10:01:26.000Z,21.07,1.75,0.0
2026-06-10T10:01:26.100Z,19.23,3.15,0.0
2026-06-10T10:01:26.200Z,24.77,0.96,0.0
2026-06-10T10:01:26.300Z,25.34,0.76,0.0
2026-06-10T10:01:26.400Z,22.23,2.32,0.0
2026-06-10T10:01:26.500Z,28.32,3.41,0.0
2026-06-10T10:01:26.600Z,19.63,1.02,0.0
2026-06-10T10:01:26.700Z,23.37,1.02,0.0
2026-06-10T10:01:26.800Z,22.66,0.66,0.0
2026-06-10T10:01:26.900Z,24.81,3.04,0.0
2026-06-10T10:01:27.000Z,26.12,0.95,0.0
2026-06-10T10:01:27.100Z,20.97,1.86,0.0
2026-06-10T10:01:27.200Z,27.9,3.47,0.0
2026-06-10T10:01:27.300Z,25.25,0.24,0.0
2026-06-10T10:01:27.400Z,17.43,2.04,0.0
2026-06-10T10:01:27.500Z,17.17,1.89,0.0
2026-06-10T10:01:27.600Z,24.95,2.86,0.0
2026-06-10T10:01:27.700Z,24.12,1.37,0.0
2026-06-10T10:01:27.800Z,24.59,1.55,0.0
2026-06-10T10:01:27.900Z,24.89,0.75,0.0
2026-06-10T10:01:28.000Z,25.9,2.64,0.0
2026-06-10T10:01:28.100Z,28.79,2.79,0.0
2026-06-10T10:01:28.200Z,20.56,0.65,0.0
2026-06-10T10:01:28.300Z,20.31,1.5,0.0
2026-06-10T10:01:28.400Z,20.63,3.15,0.0
2026-06-10T10:01:28.500Z,26.16,0.21,0.0
2026-06-10T10:01:28.600Z,29.98,1.19,0.0
2026-06-10T10:01:28.700Z,23.27,2.03,0.0
2026-06-10T10:01:28.800Z,14.99,1.3,0.0
2026-06-10T10:01:28.900Z,18.18,1.1,0.0
2026-06-10T10:01:29.000Z,21.67,1.72,0.0
2026-06-10T10:01:29.100Z,22.77,0.8,0.0
2026-06-10T10:01:29.200Z,23.37,1.95,0.0
2026-06-10T10:01:29.300Z,25.15,2.53,0.0
2026-06-10T10:01:29.400Z,23.75,2.1,0.0
2026-06-10T10:01:29.500Z,29.2,0.51,0.0
2026-06-10T10:01:29.600Z,22.3,2.99,0.0
2026-06-10T10:01:29.700Z,21.55,0.78,0.0
2026-06-10T10:01:29.800Z,26.92,2.72,0.0
2026-06-10T10:01:29.900Z,18.86,1.39,0.0
2026-06-10T10:01:30.000Z,26.56,2.78,0.0
2026-06-10T10:01:30.100Z,25.41,0.88,0.0
2026-06-10T10:01:30.200Z,24.41,0.82,0.0
2026-06-10T10:01:30.300Z,31.35,1.84,0.0
2026-06-10T10:01:30.400Z,22.51,0.31,0.0
2026-06-10T10:01:30.500Z,33.24,0.94,0.0
2026-06-10T10:01:30.600Z,24.1,2.59,0.0
2026-06-10T10:01:30.700Z,19.89,2.96,0.0
2026-06-10T10:01:30.800Z,25.28,0.47,0.0
2026-06-10T10:01:30.900Z,20.7,3.11,0.0
2026-06-10T10:01:31.000Z,21.99,2.83,0.0
2026-06-10T10:01:31.100Z,26.59,3.07,0.0
2026-06-10T10:01:31.200Z,27.22,2.5,0.0
2026-06-10T10:01:31.300Z,22.51,2.42,0.0
2026-06-10T10:01:31.400Z,28.95,1.93,0.0
2026-06-10T10:01:31.500Z,29.63,2.35,0.0
2026-06-10T10:01:31.600Z,30.75,3.23,0.0
2026-06-10T10:01:31.700Z,27.12,0.53,0.0
2026-06-10T10:01:31.800Z,30.45,1.24,0.0
2026-06-10T10:01:31.900Z,17.48,0.44,0.0
2026-06-10T10:01:32.000Z,23.73,3.32,0.0
2026-06-10T10:01:32.100Z,21.53,1.67,0.0
2026-06-10T10:01:32.200Z,25.48,2.43,0.0
2026-06-10T10:01:32.300Z,22.71,2.98,0.0
2026-06-10T10:01:32.400Z,24.34,3.47,0.0
2026-06-10T10:01:32.500Z,32.53,0.73,0.0
2026-06-10T10:01:32.600Z,24.32,2.84,0.0
2026-06-10T10:01:32.700Z,26.66,3.13,0.0
2026-06-10T10:01:32.800Z,24.07,0.36,0.0
2026-06-10T10:01:32.900Z,25.3,2.69,0.0
2026-06-10T10:01:33.000Z,25.02,1.37,0.0
2026-06-10T10:01:33.100Z,26.79,2.34,0.0
2026-06-10T10:01:33.200Z,29.66,1.9,0.0
2026-06-10T10:01:33.300Z,31.59,1.06,0.0
2026-06-10T10:01:33.400Z,26.24,0.65,0.0
2026-06-10T10:01:33.500Z,27.36,0.59,0.0
2026-06-10T10:01:33.600Z,20.4,0.54,0.0
2026-06-10T10:01:33.700Z,24.65,2.3,0.0
2026-06-10T10:01:33.800Z,28.76,1.36,0.0
2026-06-10T10:01:33.900Z,28.46,0.91,0.0
2026-06-10T10:01:34.000Z,25.85,2.48,0.0
2026-06-10T10:01:34.100Z,28.55,2.47,0.0
2026-06-10T10:01:34.200Z,26.96,1.98,0.0
2026-06-10T10:01:34.300Z,29.8,3.29,0.0
2026-06-10T10:01:34.400Z,26.16,1.47,0.0
2026-06-10T10:01:34.500Z,23.58,2.96,0.0
2026-06-10T10:01:34.600Z,26.34,0.45,0.0
2026-06-10T10:01:34.700Z,13.28,2.64,0.0
2026-06-10T10:01:34.800Z,26.53,3.46,0.0
2026-06-10T10:01:34.900Z,10.41,2.99,0.0
2026-06-10T10:01:35.000Z,18.11,2.11,0.0
2026-06-10T10:01:35.100Z,26.81,2.27,0.0
2026-06-10T10:01:35.200Z,26.91,1.37,0.0
2026-06-10T10:01:35.300Z,20.35,2.44,0.0
2026-06-10T10:01:35.400Z,22.15,2.74,0.0
2026-06-10T10:01:35.500Z,30.48,3.49,0.0
2026-06-10T10:01:35.600Z,23.06,1.83,0.0
2026-06-10T10:01:35.700Z,33.97,0.4,0.0
2026-06-10T10:01:35.800Z,24.99,2.17,0.0
